3.809218750000000000e+04
5.232489013671875000e+02
1.048148727416992188e+02
3.284375381469726562e+01
5.459505462646484375e+01
6.311995983123779297e+00
4.012207031250000000e+00
1.947064518928527832e+00
4.174916267395019531e+00
1.884268283843994141e+00
1.126304507255554199e+00
1.086934208869934082e+00
1.118657827377319336e+00
9.692193865776062012e-01
9.774433374404907227e-01
1.243485212326049805e+00
9.590573310852050781e-01
9.782749414443969727e-01
9.624280333518981934e-01
9.503287076950073242e-01
9.392763972282409668e-01
9.353121519088745117e-01
9.170159697532653809e-01
9.194515347480773926e-01
8.952558040618896484e-01
