5.882294068319261271e+01
8.697959314443646406e+01
1.735476289694506420e+02
1.507066323709460960e+02
1.700912487153825907e+02
1.714115417255791556e+02
1.714567256070114638e+02
1.774095098188135751e+02
2.094740276312590765e+02
2.029264241545132847e+02
2.126224910816270892e+02
2.271761837233096628e+02
2.228792412915593957e+02
2.772748400731788365e+02
2.829975615069858463e+02
2.900566250499995249e+02
2.172370565165365122e+02
2.581062859350531653e+02
2.686762504335144399e+02
2.533132049567844035e+02
